Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-163.5,-71.17128968232348,-71.71252629160881,-61.24993822309706,-65.47618103027344,-74.34195034840161,-77.33004413167092,-74.44477635621892,-75.37621879577637,-63.67451477050781,-65.5,-62.77359008789063,-60.78991,-60.76297378540039,-75.6076268306814,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-62.91801834106445,-61.78414916992188,-76.09080510339112,-76.33349873572928,-63.00088119506836,-75.48159757422302,-60.516897201538086,-69.66734272088723
-163.0,-71.32960907743384,-71.70177681744099,-61.2796179453532,-65.79223442077637,-74.33207692668887,-77.2970292388694,-74.43412244643966,-75.3301887512207,-63.56277656555176,-65.5,-62.77359008789063,-60.834429166666666,-60.76297378540039,-75.54718488596623,-61.05702209472656,-58.69752089182536,-76.19789123535156,-59.217960357666016,-63.07576370239258,-61.72414016723633,-75.97167616577929,-76.21659950397668,-63.00088119506836,-75.42000863568603,-60.516897201538086,-69.75402176254448
-162.5,-71.33374095023774,-71.69102734327316,-61.16090117560493,-66.1082878112793,-74.32220350497616,-77.26401434606788,-74.42346853666041,-75.37621879577637,-63.4510383605957,-65.375,-62.77359008789063,-60.893788055555554,-60.76297378540039,-75.49817891238403,-61.05702209472656,-58.816238509284126,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.72414016723633,-75.89464674822413,-76.14146705186155,-63.25087642669678,-75.38947048022175,-60.516897201538086,-69.84043653712979
-162.0,-71.33012711283394,-71.68027786910534,-61.0570240020752,-66.2103385925293,-74.31233008326343,-77.23099945326635,-74.41281462688114,-75.37621879577637,-63.4510383605957,-65.25,-62.77359008789063,-60.78991,-60.76297378540039,-75.49959466032065,-61.05702209472656,-58.92011642456055,-76.19789123535156,-59.217960357666016,-63.07576370239258,-61.66435623168945,-75.95813959900707,-76.07056124094865,-63.5008716583252,-75.49959466032065,-60.39012050628662,-69.75392551050703
-161.5,-71.17261536083315,-71.66952839493752,-61.0570240020752,-66.3123893737793,-74.3024566615507,-77.19798456046483,-74.40216071710188,-75.28415870666504,-63.4510383605957,-65.125,-62.77359008789063,-60.78991,-60.76297378540039,-75.5211981785322,-61.05702209472656,-58.92011642456055,-76.13827282029116,-59.217960357666016,-62.91801834106445,-61.2476921081543,-75.99587913351496,-76.00895394190681,-63.5008716583252,-75.49089620596231,-60.0209846496582,-69.6675253121544
-161.0,-71.09244672561698,-71.65877892076969,-61.0570240020752,-66.2103385925293,-74.29258323983798,-77.16496966766331,-74.39150680732261,-75.19209671020508,-63.4510383605957,-65.0,-62.77359008789063,-60.78991,-60.88415336608887,-75.64987688460054,-61.05702209472656,-58.92011642456055,-76.07863620558027,-59.217960357666016,-63.07576370239258,-61.187448501586914,-75.93477061770452,-76.00110327867122,-63.5008716583252,-75.4285523962227,-60.0209846496582,-69.66487938225161
-160.5,-71.17398079836654,-71.64802944660187,-61.0570240020752,-66.1082878112793,-74.28270981812526,-77.13195477486178,-74.38085289754335,-74.86987686157227,-63.4510383605957,-65.0,-62.77359008789063,-60.78991,-61.005332946777344,-75.75927268257198,-61.05702209472656,-58.92011642456055,-76.01899959086938,-59.217960357666016,-63.2335090637207,-61.12720489501953,-75.88188601706747,-75.99018218642007,-63.75086688995361,-75.38096309477464,-60.0209846496582,-69.66210943314013
-160.0,-71.2542586977084,-71.63727997243404,-61.0570240020752,-66.1082878112793,-74.27283639641254,-77.09893988206026,-74.3701989877641,-74.68575096130371,-63.56104278564453,-65.0,-62.65832233428955,-60.78991,-61.005332946777344,-75.76030243257574,-61.05702209472656,-58.92011642456055,-75.9593629761585,-59.39478015899658,-63.07576370239258,-61.06673240661621,-75.88294796528052,-75.97915234910707,-64.00086212158203,-75.44653962060536,-60.0209846496582,-69.66214948204899
-159.5,-71.33401560910215,-71.62653049826622,-60.98282602098253,-66.1082878112793,-74.2629629746998,-77.06592498925875,-74.35954507798483,-74.54765701293945,-63.67104721069336,-65.0,-62.54305458068848,-60.715712777777775,-61.005332946777344,-75.76887480452594,-60.982824113633896,-58.84591791364882,-75.95934295654297,-59.57159996032715,-62.91801834106445,-61.00602722167969,-75.88135843299575,-75.96810478118155,-64.00086212158203,-75.50520205965756,-60.0209846496582,-69.66218952205347
-159.0,-71.33414141226841,-71.6157810240984,-60.86410925123427,-66.30917930603027,-74.25308955298709,-77.03291009645721,-74.34889116820557,-74.50162506103516,-63.67104721069336,-65.0,-62.54305458068848,-60.59699722222222,-61.005332946777344,-75.83223914114782,-60.86410734388564,-58.72720029619005,-75.95934295654297,-59.39478015899658,-62.59864902496338,-61.1269760131836,-75.88503760001039,-75.95694557475,-64.00086212158203,-75.50569361118258,-60.0209846496582,-69.66222194258626
