Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-149.5,-58.49592590332031,-57.00765609741211,-59.26388549804688,-59.00642013549805,-61.72504806518555,-66.51325988769531,-69.14237213600413,,-66.90862274169922,-57.31743,-61.78403663635254,-68.70074850460514,-63.11375427246094,-76.49038461538461,-76.0950928164333,-76.29428864307012,-62.0,-55.71474075317383,,-57.85165786743164,-57.36194769541423
-149.0,-58.49592590332031,-57.00765609741211,-59.26388549804688,-59.00642013549805,-62.191524505615234,-66.51325988769531,-69.23029285590371,,-66.80978202819824,-57.31743,-61.90110301971436,-68.6088266982697,-63.11375427246094,-76.375,-75.96084752111364,-76.08808032478699,-62.0,-55.71474075317383,,-57.85165786743164,-57.48066531287299
-148.5,-58.49592590332031,-57.00765609741211,-59.26388549804688,-59.00642013549805,-62.65800094604492,-66.51325988769531,-69.31824041992634,,-66.90862274169922,-57.34710944444445,-61.90064811706543,-68.7926254272461,-63.11375427246094,-76.25,-75.96048856822966,-76.07976831165908,-62.0,-55.71474075317383,,-57.85165786743164,-57.58454322814941
-148.0,-58.49592590332031,-56.81619739532471,-59.26388549804688,-59.00642013549805,-62.65800094604492,-66.51325988769531,-69.23034106018773,,-66.90862274169922,-57.584545000000006,-61.95986175537109,-68.7926254272461,-63.338111877441406,-76.125,-75.57197155276279,-76.10056004174888,-62.0,-55.71474075317383,,-57.85165786743164,-57.58454322814941
-147.5,-58.49592590332031,-57.00765609741211,-59.26388549804688,-59.26388549804688,-63.11375427246094,-66.51325988769531,-69.14231818604242,,-66.90862274169922,-57.82198055555556,-61.96076774597168,-68.7926254272461,-63.56246948242188,-76.03571428571429,-75.56823425636493,-76.12135177183866,-62.0,-55.71474075317383,,-57.85165786743164,-57.58454322814941
-147.0,-58.49592590332031,-57.00765609741211,-59.64243507385254,-59.26388549804688,-63.22593307495117,-66.51325988769531,-69.31807726500877,,-67.10244750976562,-57.95553805555556,-61.96076774597168,-68.7926254272461,-63.56246948242188,-75.94642857142857,-75.56787186833262,-76.14214350192846,-62.0,-55.71474075317383,,-58.05941369798448,-57.68842114342584
-146.5,-58.49592590332031,-57.00765609741211,-59.77114868164063,-59.26388549804688,-63.56246948242188,-66.51325988769531,-69.49402962064207,,-67.29627227783203,-58.2523325,-61.96076774597168,-68.7926254272461,-63.56246948242188,-75.86126373626374,-75.56750836184744,-76.05841234490758,-62.0,-55.71474075317383,,-58.296848932902016,-57.8071387608846
-146.0,-58.85694313049317,-57.00765609741211,-60.26706123352051,-59.76925086975098,-63.56246948242188,-66.51325988769531,-69.66697992773105,,-67.10244750976562,-58.38589,-61.8432502746582,-68.7926254272461,-63.56246948242188,-75.76785714285714,-75.39650683480703,-75.97020862210302,-62.0,-55.86313777499728,,-58.385887145996094,-57.92585637834337
-145.5,-59.217960357666016,-57.00765609741211,-60.76297378540039,-60.27082061767578,-63.56246948242188,-66.51325988769531,-69.84000816011822,,-67.29627227783203,-58.38589,-61.8432502746582,-68.88155707938131,-63.56246948242188,-75.67857142857143,-75.17524926374777,-75.88200489929844,-62.0,-56.100573009914825,,-58.385887145996094,-58.207810719807945
-145.0,-59.217960357666016,-57.00765609741211,-61.12467193603516,-60.75925636291504,-63.783348083496094,-66.71094131469727,-69.8402291810937,,-67.29627227783203,-58.47492833333334,-61.78358173370361,-68.97053489310201,-63.783348083496094,-75.58928571428571,-75.17488378004025,-75.79380117649386,-62.0,-56.24897003173828,,-58.385887145996094,-58.385887145996094
-144.5,-59.217960357666016,-57.00765609741211,-61.2476921081543,-61.2476921081543,-64.00422668457031,-66.90862274169922,-69.84014907978462,,-67.29627227783203,-58.71236388888889,-61.8432502746582,-69.05951270682272,-64.00422668457031,-75.5,-75.17451761140926,-75.70354636682556,-62.0,-56.24897003173828,,-58.385887145996094,-58.385887145996094
-144.0,-59.57159996032715,-57.00765609741211,-61.72140884399414,-61.2476921081543,-63.783348083496094,-66.90862274169922,-69.84006136311045,,-67.29627227783203,-58.92012,-61.78403663635254,-69.14849052054342,-63.783348083496094,-75.40674603174602,-75.17415086626175,-75.61025392519518,-62.0,-56.32316854265001,,-58.41556655036079,-58.41556655036079
-143.5,-59.92523956298828,-57.00765609741211,-62.195125579833984,-61.48637008666992,-63.783348083496094,-66.90862274169922,-69.83997363176671,,-67.29627227783203,-58.92012,-61.72482299804688,-69.32353949456592,-64.00422668457031,-75.31349206349206,-75.17378365318096,-75.51696148356478,-62.0,-56.783199310302734,,-58.65300178527832,-58.65300178527832
-143.0,-59.92523956298828,-57.00765609741211,-62.31084442138672,-61.72322845458984,-63.67290878295898,-67.10244750976562,-69.83987828744175,,-67.4867935180664,-58.92012,-61.66560935974121,-69.49863314538379,-63.8937873840332,-75.23214285714286,-75.17341605995087,-75.42366904193439,-62.0,-57.2580697801378,,-58.890437020195854,-58.890437020195854
-142.5,-59.92523956298828,-57.00765609741211,-62.65800094604492,-62.195125579833984,-63.56246948242188,-67.29627227783203,-69.8399727892494,,-67.67731475830078,-58.92012,-61.60639572143555,-69.50444793701172,-64.00422668457031,-75.14285714285714,-75.1730482320833,-75.330376600304,-62.0,-57.56970352596707,,-58.92011642456055,-58.92011642456055
