,ACCESS-CM2,ACCESS-ESM1-5,CAS-ESM2-0,CMCC-CM2-HR4,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1987-01-15,2.958189,6.8101077,0.0,11.616439,4.6744056,4.1330175,9.059627,1.1854037,1.4941777,0.70660377,0.973937,9.44913,2.4938917,1.0056487,5.190154,6.946786,0.12972514,0.6477728,2.1945474,1.5906454,9.283733,12.877023,2.5326724,3.1382728,10.474377,8.481721
1987-02-15,0.5444344,4.5384736,0.0,6.4448047,1.2299911,1.3834665,5.841864,0.49663022,0.5692669,0.32915357,0.31131417,3.7981389,0.81373006,0.42986754,2.3932676,2.6779172,0.057684176,0.3392216,0.49248856,0.69350296,5.0319977,6.772017,1.8409305,2.5090084,5.5660896,3.8793812
1987-03-15,0.9965923,4.3068075,0.0,5.8994694,1.7376027,1.997309,7.199708,0.8017542,0.93514127,0.41431883,0.5841621,4.299819,1.7655658,0.8767744,2.9803946,3.8481405,0.123650044,0.4898856,0.63477343,0.93432534,6.0149736,5.814698,2.7299562,3.4684196,5.6720366,3.0088413
1987-04-15,3.0110643,6.068219,0.0,9.609948,4.785686,5.0732975,10.049906,1.785461,1.9009016,1.5378107,2.072963,7.9809995,4.656259,2.8293831,5.4975157,6.870383,0.5222025,1.4619291,2.4845645,1.9177898,8.992337,10.624708,4.4266376,5.212884,9.2597275,6.210595
1987-05-15,6.3996716,9.403194,0.0,13.17535,8.189697,9.026706,12.962319,3.5812762,3.5300658,2.8219304,4.425196,11.760905,7.9532933,7.355733,9.10907,11.37134,1.283509,2.880215,5.5501156,3.652582,13.297171,15.18997,6.5117726,7.753314,12.714384,9.875015
1987-06-15,10.465236,13.460512,0.0,15.617135,11.352367,12.299865,15.44778,5.940536,6.004642,5.261425,7.8379426,14.462555,11.210941,12.753596,13.807167,15.059011,2.081843,4.441437,8.811694,6.741637,16.607456,18.272486,8.52356,10.604002,15.604265,12.897995
1987-07-15,13.430069,15.980393,0.06905082,17.601913,13.935408,15.012327,17.77731,8.774212,8.5383215,7.8108006,10.163437,16.354813,14.30644,17.327347,17.331446,18.007137,3.250739,6.992524,11.712484,10.201082,19.24313,20.856285,10.896014,12.726362,18.173382,15.27066
1987-08-15,15.525226,17.851704,0.82672274,18.671703,16.081654,16.417038,19.315395,11.300774,10.518593,9.966811,12.697901,17.761433,17.233427,19.303303,20.118347,20.375553,4.1851735,9.050629,15.612721,14.788099,21.116045,21.767317,13.699522,14.438837,19.554062,17.017275
1987-09-15,16.752213,18.864258,1.8162432,18.736534,16.80791,16.862732,19.786516,12.473366,11.12503,10.340966,13.914824,18.57423,18.624643,18.37165,20.858868,20.835121,4.506186,10.226761,18.091394,16.849531,22.288612,22.334785,14.3678055,15.613607,20.23269,17.836796
1987-10-15,16.909887,19.129763,1.8110496,18.15033,16.952858,16.384237,18.706526,12.224916,11.193516,9.911866,13.697317,18.266518,18.96572,16.096466,20.839285,20.69629,4.302084,10.2962265,17.307526,16.15164,21.994658,22.302437,13.894821,14.766451,19.988018,17.647152
1987-11-15,15.245951,18.597092,0.68758565,17.24194,15.242184,14.891448,17.063282,10.207662,9.511731,7.638036,10.8555975,17.09423,17.574717,10.744264,18.538406,18.585407,3.1041129,7.3656473,13.648211,10.543146,20.3485,20.772575,11.6312895,11.003516,18.724154,16.512932
1987-12-15,12.116999,14.4342985,0.0,14.863416,10.757956,11.253129,14.626203,5.3208694,5.323454,3.8079698,6.1976547,14.580509,10.9640255,3.8568418,13.52775,13.347139,0.9924055,3.4463224,7.1638093,5.556656,15.724525,18.074228,6.480447,6.0821853,16.062412,14.229048
1988-01-15,5.4734282,6.4407215,0.0,11.004521,3.9569669,4.6533265,9.752956,1.6319783,0.79534626,1.0476415,1.314925,8.687999,2.8754168,0.89043957,5.226923,5.7329373,0.11523641,0.7431727,2.0502903,1.8510087,8.233745,11.6525135,2.3404865,3.1876519,11.863563,8.373538
1988-02-15,1.1775799,2.1918333,0.0,5.8106995,0.7870822,1.1820648,5.6519203,0.9797688,0.31978565,0.39236948,0.2710688,4.3339787,0.92633927,0.44908378,1.8754916,2.77188,0.018010907,0.21700057,0.5097383,0.8366533,4.3176613,6.594035,1.7417986,2.4638405,7.186906,4.0477076
1988-03-15,1.7993813,2.4320374,0.0,6.0052986,1.1704925,1.4748503,6.52275,1.2979269,0.7573518,0.64814305,0.689155,4.129923,2.1070802,0.85778075,2.3881774,3.8210363,0.10919167,0.6311991,1.0555803,1.18039,5.012724,7.305834,2.7509396,3.3077838,6.4178557,3.5162945
1988-04-15,5.0595894,4.107459,0.0,9.660293,4.4599314,4.5676894,9.952034,2.0891392,1.9852768,1.883897,1.6851089,7.684085,5.1378703,3.289158,4.9592924,6.534915,0.64842594,1.5874741,3.0243618,2.1710653,8.229925,11.053919,4.5257,5.024226,9.506929,6.331817
1988-05-15,9.7538185,8.746951,0.0,13.122551,8.387659,8.194851,13.478523,4.133171,3.8104722,3.5364418,3.6798763,11.152363,8.376902,7.821686,9.936591,10.079553,1.6408635,3.0399756,6.0717454,3.9846687,12.834019,15.238886,7.2014503,7.161729,13.134605,10.163521
1988-06-15,12.653516,12.618498,0.0,15.372063,11.247091,11.231501,16.038528,7.4882326,6.1680503,5.416989,6.520244,13.874344,11.820358,13.4638195,14.508094,14.178883,2.8646038,5.3417883,9.439764,6.70965,16.392145,18.541794,9.595186,9.561386,16.183048,13.311844
1988-07-15,14.587374,15.464467,0.482301,17.376287,13.7692995,14.058287,18.303259,9.812933,8.737353,7.7045,9.472024,15.868161,15.180046,17.095663,18.071777,17.542873,3.8687446,7.71442,12.202688,9.754099,19.45072,20.433014,11.53837,12.13751,18.422031,15.423725
1988-08-15,16.12208,17.500795,1.6020985,18.769793,15.689741,16.055538,19.541004,11.518096,10.649563,9.493952,11.599707,17.570004,17.444948,18.699512,20.020802,20.237553,4.7204804,9.672424,14.677996,13.965494,21.308655,22.2691,13.8532295,14.093325,20.062458,17.163403
1988-09-15,16.564247,18.475819,2.3138871,18.99999,16.955084,16.42882,19.348095,12.461561,11.539846,10.279822,12.720442,18.407423,18.960176,18.53448,21.358286,20.998714,4.6100955,10.420162,16.486254,16.394695,21.852396,22.560486,14.176771,14.794302,20.924166,17.49374
1988-10-15,16.446825,18.363,1.4466882,18.124132,16.55523,15.405015,18.686867,12.75289,11.043436,9.490324,12.493832,18.51443,18.830034,15.967983,20.888048,20.747543,4.1421313,8.831709,16.352798,15.801501,21.997028,21.699966,13.837624,14.355297,20.96834,17.578165
1988-11-15,14.634108,16.533466,0.03452541,16.908884,14.686371,13.921925,17.518948,11.117565,9.373946,7.6505613,10.787909,17.118507,17.322752,12.117086,18.773022,18.932205,3.050045,6.352001,13.308138,8.645802,20.365652,20.705818,11.803002,11.797262,19.996094,16.263294
1988-12-15,10.292646,11.917344,0.0,14.222904,9.826324,9.805019,15.038733,6.956314,3.6049914,4.273214,5.86392,14.395397,11.805149,4.2741857,13.404794,14.056997,1.148646,3.5150619,7.5307236,3.9381185,16.825647,18.75304,7.9727697,4.8080406,17.77217,13.611933
1989-01-15,1.8569607,7.6116557,0.0,10.781609,3.2912645,4.7546268,10.665985,1.1447749,0.90331656,0.40368813,1.9104677,8.605261,2.6778579,1.3126452,5.009198,5.386414,0.15152915,0.90816647,2.7409275,1.1096942,8.4031315,10.964982,2.7356784,2.137435,11.007315,8.509336
1989-02-15,0.46026325,4.4468074,0.0,6.573266,0.80651605,1.9266086,6.220656,0.15346196,0.32115245,0.15540275,0.64899385,4.603637,1.4420458,0.7106079,2.6494827,2.4901257,0.057975642,0.27346405,0.6442432,0.6872737,5.456417,6.113871,1.7212344,1.5707233,6.2934,4.093817
1989-03-15,0.8062672,3.926744,0.0,6.772505,1.5740889,2.4259293,7.189499,0.3010055,0.7517607,0.352718,1.1143742,4.5198665,2.2454922,1.1992772,3.060667,3.1695242,0.13185948,0.5638422,1.169407,0.96746325,5.623757,6.185129,2.5077393,2.1964235,6.2413874,4.263958
1989-04-15,2.555407,5.963979,0.0,9.64866,4.2908998,4.985121,10.815762,1.5309939,1.711499,0.9015455,2.268021,7.447567,4.8829107,2.493966,4.7885914,6.7358694,0.7040099,1.6593637,3.0520844,2.0768175,9.6318035,9.792816,4.1797404,3.9135048,9.419247,6.8406973
1989-05-15,5.8404455,9.295411,0.0,12.795289,7.6769857,8.736975,13.785109,3.8690693,3.1444268,2.1729126,4.7429967,10.887516,8.526927,6.7500205,8.527128,11.778031,1.5312046,3.3409262,5.987865,3.683578,13.8903475,14.014387,6.7569575,5.9871287,13.94879,10.248114
1989-06-15,9.944644,12.725933,0.0,15.525284,10.521596,11.448666,16.269648,6.521067,5.3533382,3.862853,7.519697,13.405502,11.774748,11.285096,12.874264,15.524982,2.6041465,5.4077454,9.395659,6.3585906,17.65388,17.766184,9.229734,8.749382,17.10531,12.861522
1989-07-15,13.069241,15.799276,0.0,17.461885,13.276379,14.213959,18.303968,9.2247,8.554797,6.013583,10.516427,15.702934,14.749355,16.149258,16.563993,18.332193,3.5131788,7.006295,12.7944565,9.663162,20.400972,20.70841,11.62685,11.168873,19.627548,14.953548
1989-08-15,14.944084,17.328127,0.6322097,19.014194,15.293079,15.897488,19.642448,11.587081,10.4137535,8.107811,12.907947,17.534344,17.043034,18.466494,19.069536,20.114521,4.1518974,8.527828,16.563547,13.767707,22.214695,21.662666,13.379087,13.3611355,20.275087,16.612423
1989-09-15,15.863667,18.40559,1.2043833,19.375687,16.377125,16.770456,19.971748,12.729632,11.264441,9.310278,13.836858,18.200752,18.376598,19.002207,20.414284,20.36536,4.476149,8.609811,18.287117,15.613735,22.947758,22.479578,14.835691,14.399011,20.955708,17.484915
1989-10-15,15.491416,18.44671,1.1122422,18.60569,16.015697,16.753029,19.035065,12.567437,10.828235,8.958036,13.740725,17.943947,18.729488,15.98336,19.746717,19.776672,4.1338463,8.371302,16.672365,15.258944,22.572744,21.923313,13.871426,13.452809,20.896893,17.527414
1989-11-15,14.575443,18.017761,0.31032836,17.639275,14.4732895,14.982889,17.452623,10.976634,8.993443,7.239474,11.501169,16.730389,16.907173,11.644917,17.767834,17.700003,2.854406,6.337883,11.5345745,9.262062,21.040764,20.605396,11.176283,9.558992,19.338062,16.622822
1989-12-15,11.13661,14.117182,0.0,15.39604,10.198164,10.513769,14.88695,6.409481,3.93137,3.3587346,5.612133,13.974848,10.908105,4.628432,12.472326,13.914459,0.9759109,2.8317902,6.4274554,4.129115,18.244326,18.80267,7.3646126,4.4672594,16.29747,13.843657
1990-01-15,4.47224,7.6776233,0.0,10.62509,4.7759566,3.9269223,10.327785,1.7835313,1.0225221,0.2626873,0.8002956,8.184588,1.2692566,1.2695292,5.080429,5.869118,0.07959782,0.76735187,2.404754,1.0395496,9.612948,11.988972,3.1032543,2.146409,11.075511,8.309764
1990-02-15,0.75506806,2.9868536,0.0,5.4833794,0.8890279,0.8360805,5.1580954,0.7620391,0.27344918,0.0,0.2098109,4.557604,0.4966436,0.5441781,1.4536262,3.6386924,0.01896685,0.34538,0.53563154,0.33031332,5.1456494,6.1447315,2.0369945,1.520571,8.180447,4.3735814
1990-03-15,1.3223687,2.992268,0.0,5.4694953,1.24506,1.2251306,6.6351604,1.3253342,0.715278,0.061750688,0.68546885,4.341975,1.1699276,0.81286806,2.0548801,4.909441,0.10980511,0.73657393,0.9597306,0.697459,6.6948323,6.740552,3.0663497,2.0257814,7.3958282,4.2678375
1990-04-15,4.6301913,5.0176497,0.0,8.944299,4.436594,4.2105837,9.585995,2.2921848,1.7452046,0.8945557,2.0032938,7.3438473,3.6433206,3.0156052,4.892974,7.7567806,0.5828173,1.8111919,2.787167,2.024602,9.987007,10.31696,4.988884,3.6183593,10.200417,6.879774
1990-05-15,8.677557,8.972605,0.0,12.677649,8.277793,8.017101,12.414713,4.144596,3.9492917,2.286475,4.8925953,10.756004,6.942433,8.256837,9.08991,12.460854,1.467725,2.9765394,5.3729553,3.7219584,14.263661,14.3532505,7.1780825,5.7424207,13.974083,10.500969
1990-06-15,12.196339,13.130718,0.0,15.122183,11.314282,11.04706,14.967639,6.4445586,6.0879498,4.0079956,8.100269,13.747414,10.702318,13.100096,13.383602,16.289095,2.4508135,4.7819734,8.048781,6.345432,18.063639,17.846954,9.691893,7.963135,16.36926,13.15239
1990-07-15,14.46178,15.8040495,0.0,17.248728,13.765369,13.821998,17.670267,9.910249,8.3466215,6.358086,10.909849,15.738208,14.355086,17.072248,16.987522,19.358727,3.305008,6.9203105,11.223403,9.4058075,20.39121,19.969238,12.064377,10.653856,18.000923,15.501579
1990-08-15,16.086025,17.678234,0.9059353,18.65605,15.462961,15.939503,19.213818,12.672071,10.636329,8.345844,13.120034,17.142946,16.659725,19.00426,18.942991,21.190216,3.9113944,8.910149,14.170483,13.075182,21.690565,21.611658,13.999408,13.045829,19.561592,17.243347
1990-09-15,16.739344,18.44574,1.372025,19.081001,16.550869,16.596992,19.638979,13.620341,11.393079,9.495251,14.003817,17.670883,18.155787,18.656103,20.004965,21.96212,4.070346,9.550518,15.994006,15.119026,22.666536,21.973972,14.392005,13.967223,20.517548,17.916058
1990-10-15,16.34741,18.754133,1.2942379,18.206772,16.102285,15.694931,18.53547,13.606976,11.045174,9.555226,13.2605,17.651768,18.571974,15.815573,19.825735,21.317791,3.877057,9.496025,15.402868,14.541136,22.563135,21.261572,13.810486,13.328029,20.119205,17.775404
1990-11-15,14.731803,17.165829,0.5970807,16.55369,14.474588,13.942511,16.93711,11.348289,9.112208,7.562165,10.644163,16.380917,17.457628,12.1038265,18.35861,19.148762,2.6370268,6.448006,11.872839,11.028128,20.515955,19.882874,11.990957,10.359038,19.177448,16.804743
1990-12-15,10.262914,12.974162,0.0,14.106669,10.072392,9.91108,14.3568945,6.7300053,3.6316388,3.6586745,5.3074307,13.870367,12.5642605,5.698695,14.0696,13.74986,0.73857677,3.2436843,5.260674,5.116433,17.232256,17.682547,7.903912,6.2872114,17.037258,14.558138
1991-01-15,3.167756,7.098792,0.0,10.2664,4.0992274,4.1262293,9.665125,2.1294966,0.84200794,0.31018373,0.98687327,7.996193,1.5813992,0.7710433,6.2785654,5.3989677,0.08569899,0.51593864,1.305857,1.1933721,8.270806,13.077182,2.837071,2.6427233,13.526278,8.652546
1991-02-15,0.5447225,4.0741014,0.0,5.655075,1.0165819,0.69605744,5.740899,0.72925323,0.37215233,0.018488608,0.37696195,2.873478,0.65125036,0.35520133,2.5455236,2.495966,0.0050325533,0.1826198,0.1757131,0.37164316,5.0780764,6.57453,2.1002638,1.8030305,6.7237263,4.1099133
1991-03-15,1.2896048,3.768184,0.0,5.0726523,1.3132848,1.1981115,6.870496,1.4043123,0.6161063,0.17625628,0.85043585,3.2229736,1.3196473,1.0764267,3.6288977,3.351172,0.033086687,0.38828567,0.2046943,0.6020994,5.3190384,6.5974493,2.8964365,2.4433966,6.000506,4.149706
1991-04-15,3.599318,5.3637176,0.0,8.566877,4.337846,4.3784947,9.721426,2.4473138,1.4827186,1.0723187,1.9480078,6.639164,4.0146437,4.4316797,6.9755907,6.414491,0.48219,1.4020278,2.4243746,1.8724219,9.466844,11.225138,4.541564,4.244729,10.507015,6.3189273
1991-05-15,7.295111,8.456762,0.0,12.177458,7.7784023,7.959599,13.092901,4.6732383,3.1053207,2.4709067,4.1984463,10.530464,7.3170404,9.897891,11.530024,10.875245,1.4096138,2.8777728,4.851902,3.682723,13.933946,15.165799,6.7719145,6.3348503,14.645189,9.847981
1991-06-15,11.484874,12.360564,0.0,14.630814,10.612438,10.94092,15.360442,7.709668,5.7438006,4.4002204,7.162299,13.286464,10.957492,14.114004,15.247603,15.144375,2.3914478,5.019346,8.249781,6.306439,17.336761,18.22204,8.7507515,8.938583,17.38745,12.612015
1991-07-15,13.999651,15.560787,0.0,16.645021,13.267207,13.692587,17.437092,10.732514,8.588623,7.3809185,10.049946,15.561023,14.66206,18.131142,18.349876,18.194794,3.2095563,7.563053,11.674038,10.097313,20.079796,20.29198,11.214023,11.971561,19.372063,14.845194
1991-08-15,15.55028,17.613132,0.4024851,18.076487,15.408011,15.329853,19.330027,12.928049,10.735847,9.053577,12.243019,16.918427,16.959784,20.450706,20.1916,20.747982,4.003617,8.861152,14.949229,14.061242,22.076847,21.531404,13.6324005,13.911775,20.564594,16.65446
1991-09-15,15.808558,17.96122,1.2362261,18.432226,16.140547,16.083122,19.602829,14.294268,11.846658,10.0793915,13.270332,17.738873,18.170553,19.412441,21.284489,21.528326,4.5143237,10.008738,16.554607,16.036276,22.657763,21.734303,14.147665,14.572623,21.138245,17.309917
1991-10-15,15.675568,17.782482,1.3486292,17.494291,15.761547,15.630983,18.493477,13.370059,11.330921,9.534443,12.813718,17.48624,18.48147,16.91013,20.537409,21.472595,4.139235,9.409914,16.243462,15.510581,22.360943,21.510105,13.330883,13.898713,20.84162,17.44363
1991-11-15,14.678902,16.986078,0.46995395,16.261965,14.330187,14.420868,16.560493,11.189378,8.939932,7.229187,10.164473,16.190277,17.172535,12.636753,18.629875,19.75161,2.879757,6.6046104,12.378993,10.520431,20.650482,20.162695,11.546812,11.334468,19.864182,16.83274
1991-12-15,11.052755,12.5719795,0.0,14.1334,9.530797,10.399282,14.694866,6.992469,3.4269302,2.6226888,5.7780156,13.734486,10.95819,4.1855392,13.686539,13.600642,1.0889524,3.352467,6.7318554,4.33882,17.3792,18.011597,6.8882437,7.65887,17.836031,14.86432
1992-01-15,3.7470455,6.1933265,0.0,9.651131,4.0148983,3.8823068,11.2022,1.7044433,0.7591395,0.6590754,1.3119571,7.841478,1.8865349,1.2819946,6.5001903,5.212518,0.1638583,0.9269599,2.8876338,1.3533041,9.625513,11.65843,2.5905728,2.3726902,13.1178,8.89492
1992-02-15,1.554818,3.7918613,0.0,5.1230345,1.1925079,1.2143593,6.80078,0.684183,0.29731625,0.41207075,0.32047525,4.147864,0.7242012,0.62303984,3.2942333,3.4952888,0.022455204,0.21594349,0.9609113,0.46216255,5.097956,5.7780304,1.8520421,1.6161442,6.882188,3.350001
1992-03-15,1.9716029,4.004529,0.0,5.0338545,1.784045,2.0447218,8.0313425,1.1526401,0.56513125,0.50575787,0.6792697,4.2083197,1.7547101,1.041531,4.18864,4.3955126,0.1428888,0.6429114,1.570343,0.7947741,6.5770426,6.100904,2.7600515,2.4617782,5.9135804,3.462676
1992-04-15,4.4510317,5.49102,0.0,8.373515,4.64345,4.4779105,11.066713,2.8745928,1.424813,1.3138218,2.4108093,6.8979936,4.6714315,2.707879,8.058561,7.051684,0.8277674,1.602505,3.4053273,2.1804695,10.362083,9.93305,4.507291,4.662369,10.285177,7.238656
1992-05-15,8.705255,8.190564,0.0,12.024537,8.407171,8.20303,13.587679,5.8124394,3.533441,2.4824197,4.9416947,10.49058,7.718153,6.7188344,12.472109,11.425603,1.7479334,2.979714,6.3477983,4.184078,14.518875,14.433985,6.8013835,7.2477283,14.152452,10.827139
1992-06-15,11.769489,11.739568,0.02301694,15.043737,11.198616,11.332702,15.682161,8.634818,5.6200013,3.8379188,7.546684,13.185816,11.119236,11.861213,16.66713,15.405511,2.8704343,5.3282356,8.991963,6.679641,17.773891,17.658283,9.667467,9.942073,17.099632,13.398243
1992-07-15,14.620279,14.72575,0.60914826,16.820314,13.862033,13.906678,17.936611,11.237104,8.539641,6.4251776,10.459589,15.640337,14.672426,15.932678,19.936226,17.887667,3.7529125,7.9822607,12.228169,9.575884,20.112173,19.938908,12.003504,12.126724,19.198824,15.491175
1992-08-15,16.563654,16.72701,1.3837881,18.313454,15.989031,15.984822,19.787685,13.974431,10.884867,8.402813,12.999657,17.137077,17.05859,18.830563,21.339262,19.981745,4.295153,10.006166,15.878593,12.289462,21.548294,21.319244,13.704596,13.791378,20.435488,16.992352
1992-09-15,17.3283,18.135628,1.9370465,19.121613,16.335703,16.39289,20.114115,14.70218,11.965684,9.80584,13.952903,17.998148,18.271023,18.51632,22.23871,20.893602,4.3831687,11.242735,17.31594,14.474893,22.29551,21.893093,14.603169,15.049352,20.999096,17.213047
1992-10-15,16.512878,18.385687,2.1030254,18.241972,15.675182,15.929039,19.26273,14.164389,11.740613,9.470462,13.478319,17.65849,18.479528,16.076752,21.389874,20.395308,4.27893,9.053129,17.277258,13.797515,21.941887,21.281181,13.5559025,14.399463,20.669044,17.166748
1992-11-15,14.584177,17.221964,0.84729266,16.964708,14.131828,14.320948,17.34679,11.982326,10.249086,6.875444,11.295815,16.675621,16.8881,12.066901,19.950974,19.060253,3.1535969,6.254112,13.370967,10.040573,19.974962,20.014898,10.43524,11.936268,19.365074,16.03695
1992-12-15,10.476721,12.929143,0.0,14.211636,9.479442,10.390784,14.852304,7.1742125,6.263346,2.8386192,5.5312715,14.704055,11.157185,5.142967,15.224337,14.1531105,1.3922838,3.518429,8.722717,5.5422764,16.619846,17.115622,6.354004,7.1683693,17.665283,13.836843
1993-01-15,3.9118445,4.982894,0.0,10.117027,4.7084637,5.2617035,10.576763,1.8101722,0.91578066,0.5155791,1.2166536,8.931583,2.6790135,1.441252,6.0057015,5.6590033,0.23634246,0.80516684,3.32045,1.6386976,7.6263847,10.695916,2.7247932,2.7330189,12.962267,8.420419
1993-02-15,1.198946,3.21453,0.0,7.213987,1.8917091,0.99492216,5.890981,0.99574727,0.2644497,0.11316178,0.5608813,4.2065153,1.0981793,0.68071485,3.0933452,2.9465408,0.046902142,0.2854513,1.27192,0.66867423,4.468042,4.6298137,2.0642178,2.0280929,6.652291,3.7790983
1993-03-15,1.4514863,3.4027615,0.0,6.582366,2.1304705,1.7919497,6.892988,1.3821079,0.50633764,0.27034828,0.8588308,4.691949,2.2840047,1.1141294,3.8407476,3.6762516,0.1497341,0.5306442,1.5933468,1.0902755,5.2888947,5.333293,2.8757048,2.777094,6.1217,3.8243272
1993-04-15,3.2878397,5.495371,0.0,8.852175,5.2491794,4.6841965,10.4773655,2.4325414,2.0108843,1.0225787,2.1931438,7.833311,5.022338,3.3861084,6.66893,6.8924747,0.60162055,1.8024907,3.447545,2.3862007,8.021672,9.162817,4.7246675,4.928154,9.890106,7.456215
1993-05-15,6.6162376,9.390568,0.0,12.506116,8.8807,8.318054,13.930347,4.896411,3.8363147,2.241793,4.1711326,11.134491,8.269108,8.759443,11.209384,11.561636,1.3224134,3.1151323,6.5779667,4.612801,11.752183,13.5487,6.8600464,7.352375,13.824989,10.570199
1993-06-15,10.560705,13.203577,0.0,15.115993,11.522444,11.012865,16.42785,8.198893,7.239534,4.1432314,7.142048,13.766653,11.752417,13.709241,16.086752,16.23723,2.3471842,5.123213,10.418716,7.418407,15.710369,16.816452,9.519382,9.975868,16.757103,13.164609
1993-07-15,13.700987,16.08532,0.12659317,17.118626,14.233465,13.332951,18.54555,11.526094,10.057608,6.7031918,10.233955,15.974463,15.323424,17.50915,19.58598,19.310863,3.3804264,7.2975397,14.248417,10.413109,18.882452,19.341036,11.414894,12.354691,18.808804,15.119764
1993-08-15,15.603422,17.747751,0.80015755,18.388918,15.691299,15.044016,19.834164,13.588657,11.923929,8.808616,12.363237,17.232311,17.623524,19.21637,22.211601,21.087162,3.954933,8.750146,17.35162,12.60766,20.774937,20.813572,13.560165,14.401442,20.193977,16.66911
1993-09-15,16.783405,18.26478,1.2294044,18.96965,16.16435,15.809247,19.970238,14.556672,12.570939,10.225874,13.359626,18.000298,19.12993,19.041355,23.171034,21.909584,4.0869455,10.31587,19.384691,13.101873,21.393898,21.482515,14.340204,15.2000065,20.310963,17.918896
1993-10-15,16.807205,18.367199,0.9128665,18.24114,16.021967,15.487962,18.886139,13.90109,11.93419,9.926167,13.148779,18.034006,19.424234,16.611843,22.618675,21.190615,3.6919534,9.914981,19.54659,12.539562,21.096752,21.098526,14.09089,14.168983,20.129097,17.794827
1993-11-15,15.459174,16.831968,0.20688558,16.334879,13.928149,14.156716,17.227951,11.799693,10.234674,8.239572,11.204418,16.897417,17.658867,11.361294,20.20029,19.056559,2.821271,6.4284697,15.604667,9.435742,19.542587,19.76786,11.482958,11.459536,18.756516,16.871078
1993-12-15,12.210066,12.780356,0.0,13.767538,9.642687,9.852599,14.907825,6.9829235,5.855,3.2934325,5.184507,13.84366,10.153034,4.577758,15.706834,14.184016,0.6348672,3.3489482,8.5743265,5.461387,15.612349,17.183184,7.654434,6.595693,16.716438,14.35389
1994-01-15,4.823282,6.688669,0.0,10.45974,4.779157,5.2808466,10.975999,1.975739,0.7993636,0.23541796,1.0092221,7.866724,2.7798166,1.2361162,6.6275764,4.998765,0.06739755,0.90242743,3.347788,1.7395445,6.336137,11.928366,2.5454876,2.9680607,12.692524,7.849716
1994-02-15,1.3732672,3.3700073,0.0,5.702293,1.6761587,1.1997246,6.074361,0.880578,0.20744434,0.002428996,0.12673685,3.7111366,1.0490137,0.47212487,3.237913,2.182635,0.008439518,0.20661455,1.1100142,0.5559442,3.6186357,6.2994823,1.7690496,2.0367093,7.284336,3.0931435
1994-03-15,1.6315823,3.7160783,0.0,5.6380835,2.1738648,1.5921721,7.329361,1.2994726,0.6628675,0.066254705,0.3962766,4.127643,2.110672,1.1635514,4.248767,3.2547407,0.05514769,0.8994719,1.2175055,0.9979942,4.652281,6.392161,2.5214896,2.89414,7.228464,2.8662193
1994-04-15,4.258853,5.045969,0.0,8.975456,4.8748813,4.9284363,10.9137745,2.9530923,2.1148274,0.89320934,1.5018575,7.5018735,4.968466,3.256926,7.082754,7.730741,0.46120533,2.121993,3.569937,2.2199612,7.8683405,10.536809,4.2383766,4.594946,11.127496,6.616275
1994-05-15,8.486134,8.308437,0.0,12.522885,8.713455,8.868746,14.118027,5.420591,4.1203165,2.4743433,3.52076,11.017664,8.331012,8.524036,11.3288145,12.606112,1.2316917,3.5408323,7.132872,4.085651,12.038877,14.73314,6.678585,6.8198156,14.851133,10.535503
1994-06-15,12.008675,12.886717,0.0,14.947468,11.712972,11.728816,16.258068,7.8433123,7.0199065,4.392014,5.7512445,13.602966,11.939765,13.931006,15.525324,16.659134,2.184146,5.6228023,10.767665,7.629863,16.091785,17.591236,9.37702,9.08762,16.96291,12.927685
1994-07-15,14.779457,15.688488,0.5744895,16.666069,14.230146,14.133777,18.72704,10.854574,9.928675,6.849474,9.050665,15.86281,14.844843,18.363934,19.253712,19.640656,3.0080204,7.9835835,14.508878,10.342148,18.872543,19.879177,11.823919,12.031459,18.60915,15.027874
1994-08-15,16.753462,17.715338,1.5983338,18.127386,16.00579,15.707612,19.753555,13.019901,11.690552,8.702789,11.281072,17.034168,17.886892,20.374035,21.834354,21.45018,3.5840383,9.996136,17.899996,12.547717,20.771112,21.357254,13.837976,14.0377655,19.93881,16.75412
1994-09-15,17.351215,18.566671,2.0945535,18.626385,16.76747,16.511364,20.658577,14.011084,12.173829,9.67638,12.556867,17.827763,19.545721,20.281515,22.851929,21.846272,3.7888985,11.324728,19.69066,13.784399,21.438957,21.95722,14.606049,14.218436,20.515835,17.446705
1994-10-15,17.53586,18.496311,2.1020432,18.368565,16.808386,16.24842,19.170681,14.118569,11.683905,9.599239,12.464825,17.748531,19.695305,17.185186,21.698725,20.93964,3.756477,10.846539,18.977709,13.267688,21.176224,20.924652,14.141419,13.650528,20.352964,17.350735
