Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-147.0,-58.49592590332031,-56.624738693237305,-59.51751708984375,-59.00642013549805,-57.695796966552734,-64.22166442871094,-66.51325988769531,,-64.43910217285156,-57.85166,-59.4548225402832,-66.51325988769531,-61.960086822509766,-74.75,-75.56787186833262,-76.14214350192846,-60.5,-55.71474075317383,,-57.85165786743164,-57.85165786743164
-146.5,-58.49592590332031,-57.00765609741211,-59.77114868164063,-59.26388549804688,-57.695796966552734,-64.43910217285156,-66.51325988769531,,-64.43910217285156,-57.85166,-59.391414642333984,-66.51325988769531,-62.195125579833984,-74.75,-75.56750836184744,-76.05841234490758,-60.625,-55.71474075317383,,-57.85165786743164,-57.85165786743164
-146.0,-58.49592590332031,-57.00765609741211,-60.26706123352051,-60.01720714569092,-58.73347282409668,-64.43910217285156,-66.61210060119629,,-64.65314865112305,-58.00005722222223,-59.51823043823242,-66.51325988769531,-62.195125579833984,-74.75,-75.39650683480703,-75.97020862210302,-60.75,-55.71474075317383,,-58.0000548892551,-58.0000548892551
-145.5,-58.49592590332031,-57.00765609741211,-60.76297378540039,-60.27082061767578,-59.51751708984375,-64.43910217285156,-66.71094131469727,,-64.86719512939453,-58.23749277777778,-59.4548225402832,-66.51325988769531,-62.195125579833984,-74.75,-75.17524926374777,-75.88200489929844,-60.875,-55.71474075317383,,-58.23749012417264,-58.23749012417264
-145.0,-58.49592590332031,-57.00765609741211,-61.24401092529297,-60.76111507415772,-59.77114868164063,-64.43910217285156,-66.90669441223145,,-64.86719512939453,-58.38589,-59.4548225402832,-66.51325988769531,-62.195125579833984,-74.5,-75.17488378004025,-75.79380117649386,-61.0,-55.80377896626791,,-58.385887145996094,-58.385887145996094
-144.5,-58.49592590332031,-57.00765609741211,-61.72504806518555,-61.2476921081543,-60.27082061767578,-64.43910217285156,-66.90862274169922,,-64.86719512939453,-58.38589,-59.51823043823242,-66.51325988769531,-62.195125579833984,-74.25,-75.17451761140926,-75.70354636682556,-61.0,-56.04121420118544,,-58.385887145996094,-58.385887145996094
-144.0,-58.85694313049317,-57.00765609741211,-61.72504806518555,-61.48637008666992,-60.516897201538086,-64.5461254119873,-67.10244750976562,,-64.86719512939453,-58.41556944444445,-59.58163833618164,-66.51325988769531,-62.42656326293945,-74.25,-75.17415086626175,-75.61025392519518,-61.0,-56.24897003173828,,-58.385887145996094,-58.40072684817844
-143.5,-59.217960357666016,-57.00765609741211,-62.195125579833984,-61.72504806518555,-60.76297378540039,-64.65314865112305,-67.29627227783203,,-64.86719512939453,-58.653005,-59.58163833618164,-66.41206939335098,-62.65800094604492,-74.25,-75.17378365318096,-75.51696148356478,-61.0,-56.24897003173828,,-58.385887145996094,-58.51944446563721
-143.0,-59.217960357666016,-57.00765609741211,-62.31084442138672,-61.960086822509766,-61.005332946777344,-64.86551475524902,-67.29627227783203,,-64.97253799438477,-58.89044055555555,-59.64504623413086,-66.31082637424697,-62.65800094604492,-74.25,-75.17341605995087,-75.42366904193439,-61.0,-56.72384050157335,,-58.385887145996094,-58.63816208309598
-142.5,-59.217960357666016,-57.00765609741211,-62.65800094604492,-62.195125579833984,-61.2476921081543,-64.86719512939453,-67.29627227783203,,-64.86719512939453,-58.92012,-59.64504623413086,-66.41196434383164,-62.65800094604492,-74.25,-75.1730482320833,-75.330376600304,-61.0,-57.19871097140842,,-58.593642976548935,-58.75687970055474
