,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
1782-09-15,16.77982,17.721237,17.319517,16.62283,22.351652,12.147094,11.164691,11.039011,13.755702,20.591427,19.081583,21.384604,22.974354,4.119907,19.768496,16.312456,21.416656,22.895319,15.881979,22.108795,19.71858
1782-10-15,16.837198,17.604038,16.714272,15.873225,21.083654,11.893435,11.356773,10.400022,13.504065,20.346256,19.111597,18.146355,21.581137,3.8092625,18.781898,15.707842,20.232016,22.366787,15.132469,21.804836,19.32073
1782-11-15,15.700575,16.677078,15.553499,14.629004,19.520042,9.646632,9.842695,8.54957,11.48773,18.742249,16.50525,13.910519,20.202751,2.945473,13.969449,11.415539,18.874947,20.777061,12.648725,20.87527,17.765213
1782-12-15,12.512777,11.982052,11.433837,10.010574,16.475626,4.2754374,5.436181,4.5059924,6.186679,16.136381,10.102354,7.6651154,16.099777,1.0269014,7.3993044,4.9962163,15.253777,17.968702,6.645761,18.683245,15.087597
1783-01-15,4.832271,6.2948713,4.192284,3.2076604,13.201297,0.88193715,1.5076448,1.1754253,1.7235014,10.450758,1.8286406,2.113417,6.337177,0.15947758,3.2416196,2.2531652,6.4313197,11.337633,2.8332787,14.7667675,8.629532
1783-02-15,1.3249751,3.1291442,0.93972296,0.83996147,8.968961,0.33533257,0.593113,0.42151195,0.7746819,5.239206,0.7535691,1.0293664,3.0924397,0.068717286,1.820022,1.0928252,3.2794847,7.0077267,2.3940167,7.970431,4.1395493
1783-03-15,2.0087397,3.408488,1.2289362,1.3503404,10.805876,0.7705191,0.8327802,0.61017996,1.1578773,5.282888,1.5967321,1.4970026,4.607031,0.12441698,2.174564,1.2478311,4.215245,7.634444,2.9141278,7.348798,3.9320865
1783-04-15,5.2429037,5.541998,5.000394,4.5904603,13.445259,2.1842477,2.1484382,1.6720701,2.4323404,8.456981,4.3092203,4.5350056,8.812784,0.75226295,4.1338563,2.3507128,7.5725303,10.884382,4.4537945,11.636143,7.3683147
1783-05-15,9.205027,9.222763,8.757065,8.139609,16.464615,4.382974,4.2738323,3.100731,4.3420076,12.184607,7.7074385,10.06554,14.251184,1.5111521,7.6322756,4.2154675,12.191057,14.727669,6.921548,15.565142,11.177192
1783-06-15,12.522282,12.45186,12.005944,10.876127,19.07486,6.528393,6.6043015,5.1035852,7.240262,15.129627,11.3965,15.338928,18.389942,2.7038615,11.4857025,7.5494375,16.240576,18.173397,9.711454,17.94777,14.19754
1783-07-15,14.733861,15.009701,14.530334,13.53702,21.10172,10.013182,9.006311,7.589428,9.965416,17.364597,14.88558,19.951056,21.559086,3.3877566,15.651606,10.796779,18.883228,20.50941,12.348366,20.039755,16.565126
1783-08-15,16.150448,16.54477,16.47069,15.487082,22.677855,12.002592,10.840313,9.657492,12.265469,19.170418,17.466711,21.34863,23.777637,3.982552,18.917002,14.597315,21.164564,22.166172,15.086211,21.271618,18.229046
1783-09-15,16.28142,17.514242,17.210022,16.51997,23.241352,12.86154,11.507377,10.775519,13.481891,19.658138,19.08328,21.253239,24.81781,4.4060597,20.89473,16.802885,22.027027,22.908386,15.84963,21.822102,19.18293
1783-10-15,16.051256,17.420223,16.930035,16.19965,21.876484,12.054832,11.264084,10.735474,12.695476,19.397924,19.28265,18.676216,24.449005,4.0358257,20.657366,15.95974,21.99606,21.869501,15.440518,21.469725,19.223019
1783-11-15,14.404471,16.483982,14.852756,14.617195,19.94696,9.575609,9.041236,8.783668,10.57399,18.090052,17.356087,14.218688,22.10702,2.6680472,15.899692,12.309914,20.148455,20.76662,13.171402,20.34246,18.26224
1783-12-15,10.461039,12.710818,10.53879,11.036782,17.44078,4.937954,3.9204793,4.616338,5.7117724,15.998133,10.990286,7.398362,15.893031,0.96752566,7.824224,5.047574,15.864939,19.136597,8.341602,18.172337,16.243774
1784-01-15,3.3978834,5.67699,4.425442,3.0316179,13.422785,0.8106025,0.85248953,1.025347,1.3694855,10.734867,2.4842477,2.1138663,7.246988,0.13516358,2.4798617,1.802948,7.119529,12.98239,2.7468128,13.382471,11.320171
1784-02-15,0.44645077,3.3389943,1.5569468,1.0693753,8.291106,0.44411084,0.08103935,0.44936562,0.67882776,4.094493,1.0870142,1.1115466,4.2691607,0.057615846,0.7451824,0.57998824,4.0180945,7.5582433,2.0276265,7.4240255,5.559489
1784-03-15,1.2195532,3.7230082,2.1153765,1.2799976,9.290483,0.8353453,0.4705164,0.7328071,1.0250642,4.3608274,1.9920942,1.5061717,4.933511,0.15776145,0.9118019,0.9365816,4.792131,8.160412,2.8720481,7.131183,5.077948
1784-04-15,4.5331416,5.915329,5.3071723,4.43184,13.034916,1.9150369,1.8584775,1.7597469,2.1662762,8.134567,4.599865,3.4624028,9.128805,0.79047364,3.419269,2.242169,8.058169,11.930218,5.019933,10.77361,9.075125
1784-05-15,8.787426,9.363649,8.715243,8.154443,16.847933,4.32105,3.5009909,3.7275777,4.2482443,11.952851,7.6474066,7.6775503,13.831221,2.1039157,6.475988,4.278065,11.972204,15.94419,7.9757032,14.398844,12.769164
1784-06-15,11.994171,12.453642,11.748232,11.183062,19.828543,7.2837377,5.434739,6.3257985,7.18774,15.287703,10.829854,13.615358,17.802326,3.0408514,9.945013,6.5416203,16.202343,18.881893,11.043913,17.084234,15.509443
1784-07-15,14.358032,15.259025,14.255108,13.849008,22.095076,9.978392,7.795571,8.841251,10.2574625,17.330349,13.766424,17.59496,20.94377,4.0283012,13.312324,10.257514,18.830795,21.155201,13.373816,19.605644,17.698242
1784-08-15,16.03092,16.813566,16.195148,15.468508,22.997248,11.659717,9.52524,10.955859,12.358292,19.317093,15.935432,19.82504,22.869057,4.8419466,16.337017,13.6614275,20.49975,22.320429,15.696661,21.170168,19.01297
1784-09-15,16.892103,17.194048,17.008644,16.227795,23.155455,12.005043,10.405618,11.626355,13.394563,20.01559,17.550152,20.024677,23.478466,5.2132277,18.285511,15.675217,21.10279,22.726122,16.52419,21.35857,19.628119
1784-10-15,16.68098,17.168753,16.337048,15.754427,21.946396,11.523926,9.760944,11.345638,13.252748,19.948359,17.760902,17.48411,23.111012,5.012011,17.702618,15.179115,20.85586,22.274015,15.604423,21.275711,19.433262
1784-11-15,15.329306,15.81418,14.75522,14.648844,20.486856,10.157307,7.8540297,9.319937,12.014152,18.616638,16.63429,12.771275,20.496962,3.7179742,15.06615,11.152132,18.94376,20.959328,11.83601,20.051794,18.347073
1784-12-15,10.789145,11.7571745,10.363242,11.565004,17.86055,5.8402605,3.9244976,4.6359153,7.0504184,15.858431,11.0749035,5.3972583,15.398878,1.6647608,9.486363,4.677638,15.692405,19.096779,6.460882,17.517529,15.745346
1785-01-15,2.5911784,5.7866697,4.8992066,4.235921,12.695204,1.6147957,0.19975063,1.1255728,1.7845727,10.161503,2.051227,1.8451229,6.7811337,0.2384424,4.1702824,1.8075686,7.9940357,12.132782,3.5227017,13.192854,10.504557
1785-02-15,0.54425895,3.4161177,1.3299396,1.3244277,8.184698,0.58521855,0.012215072,0.2768444,0.48058778,5.2355027,0.5113474,1.2246003,3.7191117,0.05030831,1.6339083,0.8926935,3.7201838,8.079512,2.5958657,7.8948126,5.0047855
1785-03-15,1.1654567,3.1235132,1.8258767,1.5380914,8.711404,1.0580796,0.19136581,0.83807147,0.9353839,5.2929306,1.3420517,1.5434036,4.2207975,0.18429142,2.156495,1.1315949,4.7536874,7.87,3.2110252,7.6376443,4.781227
1785-04-15,3.0762713,4.12918,4.876734,4.640774,12.12659,2.3734515,1.1591823,2.0680168,2.6163805,8.853931,4.319912,3.437823,6.490919,0.83224106,3.9185326,2.3301518,7.706071,11.909069,4.9717636,11.086122,8.023597
1785-05-15,7.5763655,7.499733,8.435928,8.553464,16.040329,4.513459,2.6775734,3.6656551,5.528289,11.971333,7.724993,8.123791,11.294073,1.8239564,7.069157,4.1059036,11.882226,16.1413,7.2783585,14.939054,12.309133
1785-06-15,11.431004,11.707138,11.492721,11.401734,19.091757,7.579522,3.7831383,6.213714,9.013483,15.18976,11.402573,13.164286,15.701533,2.9585328,11.378812,7.423523,16.274641,19.215427,9.881165,17.881397,14.974251
1785-07-15,13.994801,14.487263,14.295739,14.226454,21.308344,10.260767,5.4129004,9.586943,11.759989,17.83123,14.683314,17.853662,19.507055,3.9058745,15.290266,10.874138,19.874575,21.316029,12.439094,19.975477,17.291338
1785-08-15,15.820858,16.211542,16.203218,15.931831,22.362427,11.940801,7.995331,11.789587,13.380354,19.540363,17.268793,20.478046,21.599672,4.6950665,18.71424,13.678131,21.543684,22.923473,14.524794,21.629248,18.58363
1785-09-15,16.359402,16.912918,16.863148,16.451485,22.871397,12.647478,9.288958,12.642315,14.144682,20.201216,18.574516,20.875618,22.655102,5.216427,20.660471,16.62246,22.338615,22.995552,15.546507,21.920017,19.178028
1785-10-15,15.780377,17.47498,16.573494,16.18413,22.567825,11.7406225,8.989852,12.0477085,13.709402,20.222883,18.256313,18.031916,22.300465,4.8761153,20.56334,16.187668,22.11874,22.850424,15.401039,21.55614,18.846615
1785-11-15,14.076061,16.27975,14.733089,14.398878,20.58101,9.890288,7.295929,9.496341,11.38959,19.07072,16.807846,12.449954,20.650845,3.5899603,17.12363,12.23246,20.902893,20.6892,12.194659,20.327621,17.663906
1785-12-15,9.364558,12.860189,10.24337,10.735508,17.908216,5.687549,3.2281067,5.608418,6.1513834,16.399067,11.458639,4.217437,15.624785,1.6726164,9.855328,5.740469,17.543377,18.624947,7.1509557,18.508057,15.497648
1786-01-15,2.0343218,5.9859624,4.4028516,4.860417,14.268113,0.85225356,1.1539783,1.553566,1.3793353,9.830912,1.9606678,2.1328034,7.7993126,0.2649393,4.760667,2.0272176,9.6202345,13.0239105,3.3245034,14.914972,10.499903
1786-02-15,0.3759453,3.395454,1.03371,1.8205751,9.792466,0.22492796,0.32499683,0.3210028,0.6516691,5.1027493,0.51287293,1.7052585,4.1052566,0.10700656,2.5184472,0.69522977,5.905325,7.556411,2.4754748,8.60565,6.025647
1786-03-15,0.7939053,3.2584658,1.6555582,1.7875266,9.956797,0.5092857,0.5649494,0.95426774,1.1575867,5.173323,1.71382,1.969786,5.1177764,0.19845027,3.0599732,1.0464783,6.754314,7.745648,3.189083,7.769864,5.8971066
1786-04-15,2.3649497,4.724902,4.6559963,4.9662304,13.4977,2.1138473,1.7000957,2.2445095,2.5710464,8.399069,5.043003,3.8079789,7.5515943,0.9078589,5.441297,2.419807,9.560028,11.411638,5.1844635,12.188494,9.226851
1786-05-15,5.37216,7.311181,7.763051,8.787244,16.950684,4.410954,2.9962883,4.54555,4.73965,12.479133,8.884802,7.9745073,10.913103,1.8317628,8.978791,4.7588773,13.846239,15.446407,7.57625,15.807329,12.920352
1786-06-15,9.359258,11.689452,10.965593,12.069708,19.595665,6.940836,4.1502438,7.3323746,7.841789,15.54764,11.9071455,13.238655,14.713095,2.7954853,12.966349,7.6344223,17.52023,18.513302,10.404488,18.28249,15.287008
1786-07-15,12.829254,14.4772005,13.315606,14.503494,21.822916,9.79576,5.8897214,9.97194,10.653652,17.754215,14.406602,18.094898,18.20631,3.5781631,16.949312,10.631162,19.931318,20.982548,12.712038,20.318787,17.325275
1786-08-15,15.001497,16.464598,15.215215,16.037527,23.815413,11.708886,8.010536,12.070797,12.475398,19.411823,16.552141,20.642803,20.612232,4.290928,20.136427,13.735622,21.388758,22.449896,14.363592,21.513418,18.627445
1786-09-15,15.8864975,17.217712,16.2415,16.892138,24.035421,12.581409,8.834158,12.905847,13.04477,20.343092,17.612051,20.422672,22.041622,4.51625,21.927952,15.433346,22.285982,23.065548,15.694524,22.246471,19.688702
1786-10-15,15.56478,17.79549,15.709426,16.544758,21.994694,12.450153,9.010001,12.665976,12.9615755,20.191362,17.84884,18.221931,22.104633,4.366858,21.784397,13.593282,22.163109,22.22176,15.193145,21.713768,19.523657
1786-11-15,13.511933,16.64668,13.861412,14.791279,19.787407,10.654194,7.0624022,10.471885,10.767181,18.980253,16.34176,13.683022,20.505173,3.3278909,17.351606,9.998082,20.31284,20.706963,12.106643,20.51261,18.355707
1786-12-15,9.441974,13.714649,9.551983,10.933484,16.962103,5.422059,2.9763982,5.7977767,5.9314604,16.199196,10.214918,6.4874296,15.76248,1.1936922,10.713606,5.275678,17.124504,18.47723,7.231868,18.164486,15.976696
1787-01-15,3.3662424,6.798477,3.7400594,4.373079,12.659807,0.68661493,0.570538,1.8040891,1.0919511,10.606003,2.64274,2.7397764,7.0604386,0.1704031,4.9422197,1.5024631,8.464877,12.444296,3.2045202,12.9613495,11.370537
1787-02-15,1.0499899,3.5394711,1.1025091,1.0148666,7.7385845,0.27852392,0.18350726,0.9248026,0.4316762,5.774813,0.65533847,2.0488527,4.515238,0.052896827,2.164071,0.7458196,4.239627,7.2868285,2.7730436,6.535457,6.198514
1787-03-15,1.4020586,3.1140728,1.3310957,1.2977972,8.601717,0.4506557,0.28900802,1.0885588,0.8839236,5.932477,1.6520603,2.5251157,4.845052,0.16329052,2.5492663,0.9304003,5.5653954,7.300113,3.2337193,6.661259,5.352807
1787-04-15,3.1135206,4.383989,4.4129887,4.4829946,11.917346,1.7941452,1.1287869,2.4308653,2.3079557,9.481657,4.6024365,5.4776206,7.325382,0.7679219,5.2414923,1.9035606,8.980202,10.498542,4.8643117,10.208025,9.222186
1787-05-15,6.436764,7.6119604,8.517787,8.342855,15.943073,3.579236,2.708115,4.678624,4.627423,13.348156,7.7158914,10.801734,11.759158,1.7136128,9.111242,3.754368,13.8475485,15.1947565,7.4991655,13.950054,12.756827
1787-06-15,10.155454,11.952772,11.678936,11.671846,18.914452,7.0286927,4.5269494,7.282011,7.520179,16.329744,10.802847,16.093344,15.617856,2.7078788,13.031958,6.6624126,17.172869,17.995358,10.147956,17.019041,15.476379
1787-07-15,12.945738,15.212535,14.131317,14.324583,21.185587,9.852246,6.8858376,9.985311,10.419485,18.248833,13.653738,19.662853,19.039982,3.4262333,16.377682,9.543757,19.70715,20.147568,13.5339155,19.235909,17.420914
1787-08-15,14.852711,17.254002,15.737417,16.036964,22.583538,12.199799,8.670799,11.426321,12.559712,19.683298,15.924783,21.239155,21.22482,3.9266934,19.872206,12.366703,21.539114,22.016853,14.979914,20.828732,18.745907
1787-09-15,15.658818,18.264595,16.502974,16.832214,22.19997,12.933073,9.820911,12.295803,13.545208,20.320612,17.178825,20.388794,22.104908,4.160717,21.35067,14.917898,22.081123,22.847553,16.10407,21.548855,19.47608
1787-10-15,15.541234,18.103569,15.691153,15.680914,21.306301,12.335099,9.794182,11.900285,13.489063,20.020847,17.794203,17.809763,22.277096,4.166374,21.082909,14.926962,21.769072,22.786877,15.386296,21.283052,19.17606
1787-11-15,14.541373,17.024427,14.240675,13.864407,19.248306,10.319107,6.9816046,10.395988,11.803585,18.784754,16.152454,12.758554,20.602978,3.01069,15.88082,11.153616,19.768417,21.37109,12.809739,19.900478,17.755161
1787-12-15,9.878385,12.358369,10.325389,9.8937435,16.887249,5.4935374,2.8386593,5.6618533,6.7321267,16.383175,9.43123,5.9138412,16.325445,1.1583134,8.838488,4.9758506,15.229682,18.183651,7.6320643,17.015787,15.549984
1788-01-15,2.5001273,7.580322,4.6852946,4.4284883,13.244165,0.95551896,0.5043791,2.3408914,1.5983734,11.088938,2.4138436,2.594841,7.0526543,0.16550066,3.763393,1.7568675,8.19946,11.702362,2.9050157,12.284684,10.2607975
1788-02-15,0.25725567,4.9260354,1.621222,1.315527,8.433876,0.45571724,0.12468864,0.53896374,0.5739178,6.548195,1.2347224,1.7753575,4.7651834,0.07970742,1.1916301,0.65325165,4.3708563,6.091738,1.9833264,8.658436,5.9324265
1788-03-15,0.967816,4.786294,1.86387,1.492777,9.186013,0.7604742,0.13090877,0.9421193,1.3575238,6.8127236,2.1330423,2.1752589,5.436866,0.16874155,1.1707468,1.0323795,4.876024,7.230946,2.8837724,8.005806,5.6481013
1788-04-15,3.1792555,6.199238,4.8906455,4.941396,12.476618,1.8561743,0.8359888,2.4152384,2.46619,9.969587,4.3839617,4.30451,8.401317,0.8531487,3.1826594,2.2089453,8.112345,10.825333,4.9641323,10.795631,8.591008
1788-05-15,7.584411,9.063387,8.22871,8.24744,15.894143,4.3925657,2.7820492,5.179783,4.754642,13.445265,7.368648,8.758354,12.919386,1.7100286,6.009877,3.9313483,12.762114,14.570957,7.6777925,14.604853,11.974725
1788-06-15,11.089998,12.588989,11.074989,10.781846,18.463562,7.122038,4.39783,8.19982,8.38019,16.05057,10.180458,14.074557,17.169931,2.7900338,9.520753,7.134605,16.386738,18.140034,10.273197,17.364986,14.947759
1788-07-15,13.267681,15.119433,13.748628,13.359957,20.697687,10.047183,6.944913,10.248049,10.89812,18.310757,12.980843,19.632824,20.038258,3.5369823,14.753803,10.471487,19.05392,20.51307,12.934003,19.301416,17.16889
1788-08-15,15.098545,17.030611,15.630597,15.525264,21.823637,12.365718,9.041139,12.281255,12.829852,19.710033,15.511988,21.38626,22.178,4.1499476,18.493336,13.499937,21.175985,21.59811,14.905234,20.87142,18.443205
1788-09-15,15.901746,17.741934,16.556149,16.41452,21.51469,12.754805,10.068534,13.103146,13.632516,20.097944,16.923546,19.898325,23.02349,4.385465,20.103441,15.498713,22.019777,22.225603,15.037245,21.47623,19.125626
1788-10-15,15.797017,17.47205,16.136383,15.907536,20.665123,12.608121,10.017521,12.459666,13.518642,19.9161,16.623697,16.805683,22.32975,4.350109,20.001745,15.337063,21.113537,21.465643,14.845051,21.21399,18.83058
1788-11-15,14.414716,16.74961,14.452999,14.336592,18.802963,10.817303,7.3659415,10.971846,11.7099285,18.687454,13.675034,12.074112,20.811817,3.087651,16.15511,11.728286,19.293715,19.901848,12.333044,20.13881,17.747303
1788-12-15,9.47353,13.245837,10.784309,9.442787,16.26936,4.2709727,2.792743,6.8931775,6.0224404,16.609545,8.158327,6.0316353,15.044594,1.290586,9.743196,4.3914666,14.521989,17.598186,5.716878,18.091387,15.4035845
1789-01-15,1.9785337,5.385138,4.806645,3.5995395,12.173765,0.9349454,0.24728808,0.86039996,1.6246976,10.562938,2.4268074,2.3388913,7.037881,0.23124228,3.2655027,1.3015687,7.3336563,11.788876,3.1383684,13.7437935,10.996239
1789-02-15,0.388766,3.1943595,1.0362755,0.8986848,8.221302,0.43999565,0.044459354,0.3923651,0.67063886,5.0044827,0.8554776,1.591188,4.1169686,0.13620242,1.6627003,0.41742617,4.8116894,6.4753375,2.4600291,7.769239,6.35264
1789-03-15,1.0572228,3.574709,1.8834598,1.394616,9.305864,0.6390499,0.041989658,0.7403002,1.0970871,5.4303164,1.6489137,1.6333423,4.9665804,0.22726935,2.1803787,0.9429045,5.547146,7.0342712,3.0489383,7.3074408,5.510237
1789-04-15,3.0767722,5.157395,5.2125583,3.7602286,11.978905,1.4683731,0.6490802,2.019063,2.3240955,8.951688,4.4197717,3.5687907,7.7088714,0.84521836,4.2155566,1.9408743,8.71847,10.991506,4.869697,11.561133,9.15527
1789-05-15,6.675144,9.27013,8.802138,7.1873913,14.903774,3.1608615,1.7327014,4.180277,4.739216,13.132254,7.824703,7.4772253,13.065056,1.8568351,7.7832694,3.3585854,13.09214,14.878181,7.2410235,15.0057125,12.552666
1789-06-15,10.670395,12.397787,11.732811,10.132675,17.923683,6.207565,3.810417,6.9719477,8.320687,15.505302,10.348719,12.240767,16.835732,2.904805,10.765715,5.705492,16.742443,17.695805,9.8796835,17.603294,15.318478
1789-07-15,13.570439,14.90277,14.329687,12.984615,20.966335,9.199671,7.105285,9.304574,10.892664,17.879515,12.964512,17.191189,19.882452,3.744906,14.322519,8.983069,19.226295,20.134459,13.038389,19.507965,17.13297
1789-08-15,15.3782425,16.860714,16.36211,15.037109,22.167492,11.3993225,9.2824335,11.209702,13.000484,19.493267,15.258752,20.49709,21.967907,4.2892265,17.949215,13.210779,21.041159,21.495256,14.9446335,20.933716,18.550201
1789-09-15,16.214153,17.570705,16.331484,15.77162,23.014904,12.112098,10.587662,12.142765,13.721733,20.074635,16.318192,20.49168,23.104729,4.4668226,20.101202,15.884564,21.647903,22.286148,16.379902,21.649202,19.247223
1789-10-15,15.980279,17.575682,15.726914,15.857502,21.166367,11.950987,10.0787525,11.578941,13.720802,19.782495,16.351847,17.732502,22.509773,4.149082,20.031063,16.116985,21.393517,21.706459,15.499816,21.54309,19.299263
1789-11-15,14.369836,16.70505,14.179232,14.69954,19.42751,10.32017,8.302858,9.81748,11.381551,18.895222,14.51579,13.206096,20.801062,2.7119377,13.482877,11.666921,19.886436,20.877762,13.111892,20.385416,18.381416
1789-12-15,9.247492,12.242194,9.5254,10.614533,16.293047,6.1364923,3.4203346,5.235086,5.663599,15.590874,8.603012,6.6874123,14.60001,0.9950506,6.6383734,5.7344737,16.796919,18.169811,8.72612,18.29707,15.831301
1790-01-15,3.0175114,5.603681,4.3892083,3.8280995,11.883572,1.6766335,0.033062495,0.3168907,1.293343,9.215168,2.0576127,2.2663393,7.016505,0.20637798,2.7654748,2.1238406,8.877874,10.861115,3.6159027,13.959935,10.123167
1790-02-15,1.2812297,3.6712153,1.1547834,0.5520832,6.992986,0.5379908,0.012614686,0.10227821,0.57235646,4.3857865,0.9721912,1.1593113,4.129489,0.062277786,0.83760846,0.8230076,5.686362,6.4523053,2.2443058,8.208618,4.681313
1790-03-15,1.5613008,3.606364,1.9164511,1.0449075,8.091807,1.0155421,0.18556705,0.27222526,1.0199838,4.2120156,1.6675875,1.432732,5.247443,0.11147259,1.1663643,1.0714843,6.387328,7.1606603,3.1099114,8.099419,4.8346996
1790-04-15,3.6148846,4.816497,5.3501945,4.2606406,11.933951,2.1724787,0.7715479,1.0934014,2.4380834,7.6780906,4.0991554,3.2359486,8.832587,0.6869621,3.2612765,2.1464496,9.418847,10.300471,4.988122,12.114075,8.176439
1790-05-15,6.5707784,7.830994,8.734858,7.99369,15.477575,4.6515765,2.0394623,2.8843725,5.068577,11.470023,7.594774,8.697002,12.816449,1.5977032,6.0054646,4.0200996,13.618326,14.648465,7.655039,15.759062,11.952003
